Delivery Date,Delivery Hour,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,DayStatus,Temperature in F,Load in Houston,Settlement Point Price
5/31/2015,5,N,LZ_HOUSTON,LZ,Weekend,72,8495.29,17.74
5/31/2015,6,N,LZ_HOUSTON,LZ,Weekend,72,8493.3,16.14
5/31/2015,7,N,LZ_HOUSTON,LZ,Weekend,72,8468.24,16.09
5/31/2015,8,N,LZ_HOUSTON,LZ,Weekend,71,8581.46,17.35
5/31/2015,9,N,LZ_HOUSTON,LZ,Weekend,72,9129.11,18.52
5/31/2015,10,N,LZ_HOUSTON,LZ,Weekend,73,9819.34,19.28
5/31/2015,11,N,LZ_HOUSTON,LZ,Weekend,73,10503.93,19.54
5/31/2015,12,N,LZ_HOUSTON,LZ,Weekend,76,11264.87,19.89
5/31/2015,13,N,LZ_HOUSTON,LZ,Weekend,79,11984.2,20.36
5/31/2015,14,N,LZ_HOUSTON,LZ,Weekend,82,12674.92,21.29
5/31/2015,15,N,LZ_HOUSTON,LZ,Weekend,83,13343.65,22.95
5/31/2015,16,N,LZ_HOUSTON,LZ,Weekend,84,13803.53,26.72
5/31/2015,17,N,LZ_HOUSTON,LZ,Weekend,85,14143.56,27.27
5/31/2015,18,N,LZ_HOUSTON,LZ,Weekend,84,14300.38,29.15
5/31/2015,19,N,LZ_HOUSTON,LZ,Weekend,84,14105.56,28.44
5/31/2015,20,N,LZ_HOUSTON,LZ,Weekend,83,13651.17,24.29
5/31/2015,21,N,LZ_HOUSTON,LZ,Weekend,80,13385.82,25.34
5/31/2015,22,N,LZ_HOUSTON,LZ,Weekend,77,13016.2,23.43
5/31/2015,23,N,LZ_HOUSTON,LZ,Weekend,75,12057.95,20.33
5/31/2015,24,N,LZ_HOUSTON,LZ,Weekend,74,10927.27,18.53
6/1/2015,1,N,LZ_HOUSTON,LZ,Weekday,73,10061.71,15.33
6/1/2015,2,N,LZ_HOUSTON,LZ,Weekday,72,9490.21,0.95
6/1/2015,3,N,LZ_HOUSTON,LZ,Weekday,71,9105.16,-0.83
6/1/2015,4,N,LZ_HOUSTON,LZ,Weekday,70,8918.83,3.16
6/1/2015,5,N,LZ_HOUSTON,LZ,Weekday,70,9004.16,5.2
6/1/2015,6,N,LZ_HOUSTON,LZ,Weekday,70,9462.72,12.11
6/1/2015,7,N,LZ_HOUSTON,LZ,Weekday,70,10042.19,14.26
6/1/2015,8,N,LZ_HOUSTON,LZ,Weekday,70,10446.59,16.7
6/1/2015,9,N,LZ_HOUSTON,LZ,Weekday,73,11034.09,17.8
6/1/2015,10,N,LZ_HOUSTON,LZ,Weekday,75,11788.23,18.4
6/1/2015,11,N,LZ_HOUSTON,LZ,Weekday,78,12600.81,19.25
6/1/2015,12,N,LZ_HOUSTON,LZ,Weekday,80,13391.59,20.25
6/1/2015,13,N,LZ_HOUSTON,LZ,Weekday,83,14124.38,21.56
6/1/2015,14,N,LZ_HOUSTON,LZ,Weekday,85,14848.24,22.94
6/1/2015,15,N,LZ_HOUSTON,LZ,Weekday,86,15330.63,23.78
6/1/2015,16,N,LZ_HOUSTON,LZ,Weekday,86,15753.58,24.65
6/1/2015,17,N,LZ_HOUSTON,LZ,Weekday,86,15970.85,25.04
6/1/2015,18,N,LZ_HOUSTON,LZ,Weekday,86,15876.19,23.96
6/1/2015,19,N,LZ_HOUSTON,LZ,Weekday,85,15396.96,22.03
6/1/2015,20,N,LZ_HOUSTON,LZ,Weekday,84,14698.34,20.97
6/1/2015,21,N,LZ_HOUSTON,LZ,Weekday,81,14261.91,20.27
6/1/2015,22,N,LZ_HOUSTON,LZ,Weekday,78,13723.4,19.09
6/1/2015,23,N,LZ_HOUSTON,LZ,Weekday,75,12659.36,18.54
6/1/2015,24,N,LZ_HOUSTON,LZ,Weekday,74,11484.99,18.04
6/2/2015,1,N,LZ_HOUSTON,LZ,Weekday,73,10557.76,16.37
6/2/2015,2,N,LZ_HOUSTON,LZ,Weekday,72,9898.23,9.86
6/2/2015,3,N,LZ_HOUSTON,LZ,Weekday,71,9509.23,13.12
6/2/2015,4,N,LZ_HOUSTON,LZ,Weekday,71,9251.98,15.47
6/2/2015,5,N,LZ_HOUSTON,LZ,Weekday,70,9245.95,14.25
6/2/2015,6,N,LZ_HOUSTON,LZ,Weekday,71,9729.18,9.87
6/2/2015,7,N,LZ_HOUSTON,LZ,Weekday,72,10330.34,8.14
6/2/2015,8,N,LZ_HOUSTON,LZ,Weekday,73,10683.12,15.72
6/2/2015,9,N,LZ_HOUSTON,LZ,Weekday,76,11306.41,17.16
6/2/2015,10,N,LZ_HOUSTON,LZ,Weekday,79,12164.8,18.24
6/2/2015,11,N,LZ_HOUSTON,LZ,Weekday,81,13119.96,19.2
6/2/2015,12,N,LZ_HOUSTON,LZ,Weekday,83,13953.8,23.05
6/2/2015,13,N,LZ_HOUSTON,LZ,Weekday,85,14725.14,21.54
6/2/2015,14,N,LZ_HOUSTON,LZ,Weekday,86,15396.32,24.05
6/2/2015,15,N,LZ_HOUSTON,LZ,Weekday,87,15829.48,26.46
6/2/2015,16,N,LZ_HOUSTON,LZ,Weekday,88,16139.61,32.07
6/2/2015,17,N,LZ_HOUSTON,LZ,Weekday,88,16326.88,31.75
6/2/2015,18,N,LZ_HOUSTON,LZ,Weekday,87,16142.69,29.76
6/2/2015,19,N,LZ_HOUSTON,LZ,Weekday,85,15569.93,20.68
6/2/2015,20,N,LZ_HOUSTON,LZ,Weekday,84,15046.72,19.48
6/2/2015,21,N,LZ_HOUSTON,LZ,Weekday,81,14680.35,22.18
6/2/2015,22,N,LZ_HOUSTON,LZ,Weekday,79,14163.97,18.39
6/2/2015,23,N,LZ_HOUSTON,LZ,Weekday,76,13112.37,18.77
6/2/2015,24,N,LZ_HOUSTON,LZ,Weekday,75,11886.41,25.36
6/3/2015,1,N,LZ_HOUSTON,LZ,Weekday,74,11030.44,16.79
6/3/2015,2,N,LZ_HOUSTON,LZ,Weekday,74,10391.36,3.33
6/3/2015,3,N,LZ_HOUSTON,LZ,Weekday,73,9906.24,-0.82
6/3/2015,4,N,LZ_HOUSTON,LZ,Weekday,72,9607.69,-0.97
6/3/2015,5,N,LZ_HOUSTON,LZ,Weekday,72,9596.57,-0.95
6/3/2015,6,N,LZ_HOUSTON,LZ,Weekday,73,10081.09,7.13
6/3/2015,7,N,LZ_HOUSTON,LZ,Weekday,74,10651.36,14.45
6/3/2015,8,N,LZ_HOUSTON,LZ,Weekday,75,11024.02,17.33
6/3/2015,9,N,LZ_HOUSTON,LZ,Weekday,77,11617.21,18.72
6/3/2015,10,N,LZ_HOUSTON,LZ,Weekday,80,12507.52,18.74
6/3/2015,11,N,LZ_HOUSTON,LZ,Weekday,82,13392.73,20.83
6/3/2015,12,N,LZ_HOUSTON,LZ,Weekday,84,14172.43,20.8
6/3/2015,13,N,LZ_HOUSTON,LZ,Weekday,86,14880.34,22.8
6/3/2015,14,N,LZ_HOUSTON,LZ,Weekday,87,15536.61,24.29
6/3/2015,15,N,LZ_HOUSTON,LZ,Weekday,87,15972.3,25.93
6/3/2015,16,N,LZ_HOUSTON,LZ,Weekday,87,16322.08,26.01
6/3/2015,17,N,LZ_HOUSTON,LZ,Weekday,87,16418.72,25.96
6/3/2015,18,N,LZ_HOUSTON,LZ,Weekday,86,16130.87,24.2
6/3/2015,19,N,LZ_HOUSTON,LZ,Weekday,85,15500.62,21.6
6/3/2015,20,N,LZ_HOUSTON,LZ,Weekday,83,14916.31,20.44
6/3/2015,21,N,LZ_HOUSTON,LZ,Weekday,81,14532.06,22.96
6/3/2015,22,N,LZ_HOUSTON,LZ,Weekday,79,14027.37,19.17
6/3/2015,23,N,LZ_HOUSTON,LZ,Weekday,77,12930.06,21.23
6/3/2015,24,N,LZ_HOUSTON,LZ,Weekday,76,11709.98,19.19
6/4/2015,1,N,LZ_HOUSTON,LZ,Weekday,75,10746.76,17.45
6/4/2015,2,N,LZ_HOUSTON,LZ,Weekday,74,10138.9,15.57
6/4/2015,3,N,LZ_HOUSTON,LZ,Weekday,74,9663.48,2.92
6/4/2015,4,N,LZ_HOUSTON,LZ,Weekday,74,9366.66,1.85
6/4/2015,5,N,LZ_HOUSTON,LZ,Weekday,73,9363.72,10.28
6/4/2015,6,N,LZ_HOUSTON,LZ,Weekday,74,9766.09,17.03
6/4/2015,7,N,LZ_HOUSTON,LZ,Weekday,75,10405.94,18.28
6/4/2015,8,N,LZ_HOUSTON,LZ,Weekday,75,10834.75,19.33
6/4/2015,9,N,LZ_HOUSTON,LZ,Weekday,78,11554.42,22.34
6/4/2015,10,N,LZ_HOUSTON,LZ,Weekday,80,12482.27,22.31
6/4/2015,11,N,LZ_HOUSTON,LZ,Weekday,82,13447.26,23.99
6/4/2015,12,N,LZ_HOUSTON,LZ,Weekday,84,14366.6,24.02
6/4/2015,13,N,LZ_HOUSTON,LZ,Weekday,86,15161.65,24.65
6/4/2015,14,N,LZ_HOUSTON,LZ,Weekday,88,15871.89,25.24
6/4/2015,15,N,LZ_HOUSTON,LZ,Weekday,88,16364.77,28.04
6/4/2015,16,N,LZ_HOUSTON,LZ,Weekday,88,16635.07,26.39
6/4/2015,17,N,LZ_HOUSTON,LZ,Weekday,88,16784.51,27.27
6/4/2015,18,N,LZ_HOUSTON,LZ,Weekday,87,16626.5,24.79
6/4/2015,19,N,LZ_HOUSTON,LZ,Weekday,86,16035.35,23.64
6/4/2015,20,N,LZ_HOUSTON,LZ,Weekday,84,15363.05,22.58
6/4/2015,21,N,LZ_HOUSTON,LZ,Weekday,82,14926.02,22.68
6/4/2015,22,N,LZ_HOUSTON,LZ,Weekday,80,14414.64,20.02
6/4/2015,23,N,LZ_HOUSTON,LZ,Weekday,78,13318.73,19.27
6/4/2015,24,N,LZ_HOUSTON,LZ,Weekday,77,12246.16,19.17
6/5/2015,1,N,LZ_HOUSTON,LZ,Weekday,76,11306.25,18.98
6/5/2015,2,N,LZ_HOUSTON,LZ,Weekday,75,10628.31,17.83
6/5/2015,3,N,LZ_HOUSTON,LZ,Weekday,75,10205.13,17.51
6/5/2015,4,N,LZ_HOUSTON,LZ,Weekday,74,9923.96,17.15
6/5/2015,5,N,LZ_HOUSTON,LZ,Weekday,74,9855.92,16.95
6/5/2015,6,N,LZ_HOUSTON,LZ,Weekday,75,10224.28,17.68
6/5/2015,7,N,LZ_HOUSTON,LZ,Weekday,75,10678.71,17.53
6/5/2015,8,N,LZ_HOUSTON,LZ,Weekday,76,11079.12,18.89
6/5/2015,9,N,LZ_HOUSTON,LZ,Weekday,78,11875.08,22.26
6/5/2015,10,N,LZ_HOUSTON,LZ,Weekday,80,12898.71,22.73
6/5/2015,11,N,LZ_HOUSTON,LZ,Weekday,83,13962.19,27.23
6/5/2015,12,N,LZ_HOUSTON,LZ,Weekday,85,14868.81,24.73
6/5/2015,13,N,LZ_HOUSTON,LZ,Weekday,87,15619.62,25.88
6/5/2015,14,N,LZ_HOUSTON,LZ,Weekday,89,16190.74,25.66
6/5/2015,15,N,LZ_HOUSTON,LZ,Weekday,89,16571.44,26.13
6/5/2015,16,N,LZ_HOUSTON,LZ,Weekday,90,16740.98,25.44
6/5/2015,17,N,LZ_HOUSTON,LZ,Weekday,90,16649.58,25.21
6/5/2015,18,N,LZ_HOUSTON,LZ,Weekday,88,16317.81,23.85
6/5/2015,19,N,LZ_HOUSTON,LZ,Weekday,87,15668.76,23.06
6/5/2015,20,N,LZ_HOUSTON,LZ,Weekday,86,14935.76,22.86
6/5/2015,21,N,LZ_HOUSTON,LZ,Weekday,84,14515.63,23.03
6/5/2015,22,N,LZ_HOUSTON,LZ,Weekday,81,13985.79,22.69
6/5/2015,23,N,LZ_HOUSTON,LZ,Weekday,79,13106.51,21.72
6/5/2015,24,N,LZ_HOUSTON,LZ,Weekday,77,12201.74,20.55
6/6/2015,1,N,LZ_HOUSTON,LZ,Weekend,76,11304.67,19.48
6/6/2015,2,N,LZ_HOUSTON,LZ,Weekend,75,10630.82,19.49
6/6/2015,3,N,LZ_HOUSTON,LZ,Weekend,75,10109.62,18.51
6/6/2015,4,N,LZ_HOUSTON,LZ,Weekend,75,9743.6,18.18
6/6/2015,5,N,LZ_HOUSTON,LZ,Weekend,74,9507.44,17.89
6/6/2015,6,N,LZ_HOUSTON,LZ,Weekend,74,9473.25,17.77
6/6/2015,7,N,LZ_HOUSTON,LZ,Weekend,74,9420.28,16.67
6/6/2015,8,N,LZ_HOUSTON,LZ,Weekend,75,9857.08,16.85
6/6/2015,9,N,LZ_HOUSTON,LZ,Weekend,77,10806.36,18.32
6/6/2015,10,N,LZ_HOUSTON,LZ,Weekend,80,11838.14,19.18
6/6/2015,11,N,LZ_HOUSTON,LZ,Weekend,83,13019.44,21.97
6/6/2015,12,N,LZ_HOUSTON,LZ,Weekend,86,14130.99,23.99
6/6/2015,13,N,LZ_HOUSTON,LZ,Weekend,88,14857.76,24.75
6/6/2015,14,N,LZ_HOUSTON,LZ,Weekend,91,15410.83,25.62
6/6/2015,15,N,LZ_HOUSTON,LZ,Weekend,91,15787.51,27.91
6/6/2015,16,N,LZ_HOUSTON,LZ,Weekend,91,15954.21,27.78
6/6/2015,17,N,LZ_HOUSTON,LZ,Weekend,91,16009.88,29.84
6/6/2015,18,N,LZ_HOUSTON,LZ,Weekend,90,15876.5,28.28
6/6/2015,19,N,LZ_HOUSTON,LZ,Weekend,89,15442.26,26.52
6/6/2015,20,N,LZ_HOUSTON,LZ,Weekend,87,14864.65,24.87
6/6/2015,21,N,LZ_HOUSTON,LZ,Weekend,85,14471.65,24.12
6/6/2015,22,N,LZ_HOUSTON,LZ,Weekend,82,14043.04,23.24
6/6/2015,23,N,LZ_HOUSTON,LZ,Weekend,79,13176.06,21.69
6/6/2015,24,N,LZ_HOUSTON,LZ,Weekend,78,12181.75,20.41
6/7/2015,1,N,LZ_HOUSTON,LZ,Weekend,77,11336.6,18.86
6/7/2015,2,N,LZ_HOUSTON,LZ,Weekend,76,10617.51,18.05
6/7/2015,3,N,LZ_HOUSTON,LZ,Weekend,75,10149.34,17.53
6/7/2015,4,N,LZ_HOUSTON,LZ,Weekend,75,9773.81,17.38
6/7/2015,5,N,LZ_HOUSTON,LZ,Weekend,75,9505.84,16.79
6/7/2015,6,N,LZ_HOUSTON,LZ,Weekend,75,9377.68,15.03
6/7/2015,7,N,LZ_HOUSTON,LZ,Weekend,76,9196.57,6.28
6/7/2015,8,N,LZ_HOUSTON,LZ,Weekend,76,9515.77,15.94
6/7/2015,9,N,LZ_HOUSTON,LZ,Weekend,79,10472.33,17.32
6/7/2015,10,N,LZ_HOUSTON,LZ,Weekend,82,11614.82,18.59
6/7/2015,11,N,LZ_HOUSTON,LZ,Weekend,84,12775.28,21.42
6/7/2015,12,N,LZ_HOUSTON,LZ,Weekend,86,13817.84,23.3
6/7/2015,13,N,LZ_HOUSTON,LZ,Weekend,89,14720.26,24.34
6/7/2015,14,N,LZ_HOUSTON,LZ,Weekend,91,15400.74,24.83
6/7/2015,15,N,LZ_HOUSTON,LZ,Weekend,91,15904.68,27.15
6/7/2015,16,N,LZ_HOUSTON,LZ,Weekend,91,16223.03,28.13
6/7/2015,17,N,LZ_HOUSTON,LZ,Weekend,91,16354.48,28.92
6/7/2015,18,N,LZ_HOUSTON,LZ,Weekend,90,16266.51,28.91
6/7/2015,19,N,LZ_HOUSTON,LZ,Weekend,88,15870.64,25.53
6/7/2015,20,N,LZ_HOUSTON,LZ,Weekend,86,15247.33,24.04
6/7/2015,21,N,LZ_HOUSTON,LZ,Weekend,84,14754.19,23.83
6/7/2015,22,N,LZ_HOUSTON,LZ,Weekend,81,14249.06,23.11
6/7/2015,23,N,LZ_HOUSTON,LZ,Weekend,79,13276.3,22.73
6/7/2015,24,N,LZ_HOUSTON,LZ,Weekend,78,12172.18,21.89
6/8/2015,1,N,LZ_HOUSTON,LZ,Weekday,76,11233.12,20.44
6/8/2015,2,N,LZ_HOUSTON,LZ,Weekday,75,10560.74,18.71
6/8/2015,3,N,LZ_HOUSTON,LZ,Weekday,75,10108.71,17.78
6/8/2015,4,N,LZ_HOUSTON,LZ,Weekday,74,9891.38,17.64
6/8/2015,5,N,LZ_HOUSTON,LZ,Weekday,74,9938.64,17.74
6/8/2015,6,N,LZ_HOUSTON,LZ,Weekday,75,10340.49,18.32
6/8/2015,7,N,LZ_HOUSTON,LZ,Weekday,75,10765.65,17.56
6/8/2015,8,N,LZ_HOUSTON,LZ,Weekday,76,11211.35,18.86
6/8/2015,9,N,LZ_HOUSTON,LZ,Weekday,78,11851.79,19.59
6/8/2015,10,N,LZ_HOUSTON,LZ,Weekday,81,12782.39,22.87
6/8/2015,11,N,LZ_HOUSTON,LZ,Weekday,83,13825.41,24.03
6/8/2015,12,N,LZ_HOUSTON,LZ,Weekday,85,14804.64,24.88
6/8/2015,13,N,LZ_HOUSTON,LZ,Weekday,88,15641.06,26.46
6/8/2015,14,N,LZ_HOUSTON,LZ,Weekday,90,16373.24,29.68
6/8/2015,15,N,LZ_HOUSTON,LZ,Weekday,90,16889.95,30.54
6/8/2015,16,N,LZ_HOUSTON,LZ,Weekday,91,17280.69,34.37
6/8/2015,17,N,LZ_HOUSTON,LZ,Weekday,91,17471.47,32.69
6/8/2015,18,N,LZ_HOUSTON,LZ,Weekday,90,17352.65,31.26
6/8/2015,19,N,LZ_HOUSTON,LZ,Weekday,88,16836.64,26.89
6/8/2015,20,N,LZ_HOUSTON,LZ,Weekday,87,16219.84,25.95
6/8/2015,21,N,LZ_HOUSTON,LZ,Weekday,85,15701.81,25.04
6/8/2015,22,N,LZ_HOUSTON,LZ,Weekday,82,15128.27,24.94
6/8/2015,23,N,LZ_HOUSTON,LZ,Weekday,80,14031.17,23.43
6/8/2015,24,N,LZ_HOUSTON,LZ,Weekday,79,12811.45,22.88
6/9/2015,1,N,LZ_HOUSTON,LZ,Weekday,78,11785.13,22.27
6/9/2015,2,N,LZ_HOUSTON,LZ,Weekday,77,11061.5,20.87
6/9/2015,3,N,LZ_HOUSTON,LZ,Weekday,77,10521.86,19.41
6/9/2015,4,N,LZ_HOUSTON,LZ,Weekday,76,10183.29,18.6
6/9/2015,5,N,LZ_HOUSTON,LZ,Weekday,76,10114.93,18.36
6/9/2015,6,N,LZ_HOUSTON,LZ,Weekday,76,10518.77,18.63
6/9/2015,7,N,LZ_HOUSTON,LZ,Weekday,77,10911.41,18.31
6/9/2015,8,N,LZ_HOUSTON,LZ,Weekday,77,11344.19,18.56
6/9/2015,9,N,LZ_HOUSTON,LZ,Weekday,79,12239.08,20.86
6/9/2015,10,N,LZ_HOUSTON,LZ,Weekday,82,13232.87,22.29
6/9/2015,11,N,LZ_HOUSTON,LZ,Weekday,84,14280.32,24.34
6/9/2015,12,N,LZ_HOUSTON,LZ,Weekday,86,15253.94,25.73
6/9/2015,13,N,LZ_HOUSTON,LZ,Weekday,88,16052.64,27.11
6/9/2015,14,N,LZ_HOUSTON,LZ,Weekday,90,16559.83,29.23
6/9/2015,15,N,LZ_HOUSTON,LZ,Weekday,91,16900.34,32.38
6/9/2015,16,N,LZ_HOUSTON,LZ,Weekday,91,16974.63,30.45
6/9/2015,17,N,LZ_HOUSTON,LZ,Weekday,91,16942.5,28.74
6/9/2015,18,N,LZ_HOUSTON,LZ,Weekday,90,16825.44,28.76
6/9/2015,19,N,LZ_HOUSTON,LZ,Weekday,89,16370.96,27.25
6/9/2015,20,N,LZ_HOUSTON,LZ,Weekday,87,15934.6,26.11
6/9/2015,21,N,LZ_HOUSTON,LZ,Weekday,85,15534.08,25.21
6/9/2015,22,N,LZ_HOUSTON,LZ,Weekday,83,15004.79,24.46
6/9/2015,23,N,LZ_HOUSTON,LZ,Weekday,81,13877.88,23.17
6/9/2015,24,N,LZ_HOUSTON,LZ,Weekday,80,12781.34,21.29
6/10/2015,1,N,LZ_HOUSTON,LZ,Weekday,78,11825.13,21.84
6/10/2015,2,N,LZ_HOUSTON,LZ,Weekday,77,11114.31,19.04
6/10/2015,3,N,LZ_HOUSTON,LZ,Weekday,77,10680.82,18.01
6/10/2015,4,N,LZ_HOUSTON,LZ,Weekday,76,10444.87,17.68
6/10/2015,5,N,LZ_HOUSTON,LZ,Weekday,76,10443.47,17.6
6/10/2015,6,N,LZ_HOUSTON,LZ,Weekday,76,10846.59,18.16
6/10/2015,7,N,LZ_HOUSTON,LZ,Weekday,77,11219.6,17.97
6/10/2015,8,N,LZ_HOUSTON,LZ,Weekday,77,11649.29,18.52
6/10/2015,9,N,LZ_HOUSTON,LZ,Weekday,80,12518.2,20.19
6/10/2015,10,N,LZ_HOUSTON,LZ,Weekday,82,13540.64,22.41
6/10/2015,11,N,LZ_HOUSTON,LZ,Weekday,85,14581.59,26.01
6/10/2015,12,N,LZ_HOUSTON,LZ,Weekday,86,15576.28,26.62
6/10/2015,13,N,LZ_HOUSTON,LZ,Weekday,88,16360.22,28.05
6/10/2015,14,N,LZ_HOUSTON,LZ,Weekday,89,17056.77,31.51
6/10/2015,15,N,LZ_HOUSTON,LZ,Weekday,89,17464.84,35.53
6/10/2015,16,N,LZ_HOUSTON,LZ,Weekday,89,17561.93,35.09
6/10/2015,17,N,LZ_HOUSTON,LZ,Weekday,88,17521.01,32.93
6/10/2015,18,N,LZ_HOUSTON,LZ,Weekday,88,17311.23,31.74
6/10/2015,19,N,LZ_HOUSTON,LZ,Weekday,88,16944.15,29.03
6/10/2015,20,N,LZ_HOUSTON,LZ,Weekday,87,16521.16,25.17
6/10/2015,21,N,LZ_HOUSTON,LZ,Weekday,85,16000.53,24.45
6/10/2015,22,N,LZ_HOUSTON,LZ,Weekday,83,15457.79,23.05
6/10/2015,23,N,LZ_HOUSTON,LZ,Weekday,80,14362.42,22.51
6/10/2015,24,N,LZ_HOUSTON,LZ,Weekday,80,13148.1,21.33
6/11/2015,1,N,LZ_HOUSTON,LZ,Weekday,79,12202.76,21.82
6/11/2015,2,N,LZ_HOUSTON,LZ,Weekday,78,11465.18,19.64
6/11/2015,3,N,LZ_HOUSTON,LZ,Weekday,78,10959.8,19.01
6/11/2015,4,N,LZ_HOUSTON,LZ,Weekday,78,10656.5,18.49
6/11/2015,5,N,LZ_HOUSTON,LZ,Weekday,77,10632.94,18.32
6/11/2015,6,N,LZ_HOUSTON,LZ,Weekday,78,11022.32,19.3
6/11/2015,7,N,LZ_HOUSTON,LZ,Weekday,79,11440.77,18.64
6/11/2015,8,N,LZ_HOUSTON,LZ,Weekday,79,11971.05,20.1
6/11/2015,9,N,LZ_HOUSTON,LZ,Weekday,81,12885.38,23.03
6/11/2015,10,N,LZ_HOUSTON,LZ,Weekday,83,13985.45,22.82
6/11/2015,11,N,LZ_HOUSTON,LZ,Weekday,85,14995.88,22.67
6/11/2015,12,N,LZ_HOUSTON,LZ,Weekday,86,15814.59,23.78
6/11/2015,13,N,LZ_HOUSTON,LZ,Weekday,87,16500.28,26.8
6/11/2015,14,N,LZ_HOUSTON,LZ,Weekday,89,17124.05,28.63
6/11/2015,15,N,LZ_HOUSTON,LZ,Weekday,89,17549.26,32.37
6/11/2015,16,N,LZ_HOUSTON,LZ,Weekday,89,17548.78,32.49
6/11/2015,17,N,LZ_HOUSTON,LZ,Weekday,89,17486.42,33.87
6/11/2015,18,N,LZ_HOUSTON,LZ,Weekday,88,17402.66,28.04
6/11/2015,19,N,LZ_HOUSTON,LZ,Weekday,86,16800.77,26.06
6/11/2015,20,N,LZ_HOUSTON,LZ,Weekday,85,16206.25,23.9
6/11/2015,21,N,LZ_HOUSTON,LZ,Weekday,83,15829.22,24.41
6/11/2015,22,N,LZ_HOUSTON,LZ,Weekday,82,15436.84,23.59
6/11/2015,23,N,LZ_HOUSTON,LZ,Weekday,80,14373.26,22.52
6/11/2015,24,N,LZ_HOUSTON,LZ,Weekday,79,13291.97,21.6
6/12/2015,1,N,LZ_HOUSTON,LZ,Weekday,79,12321.15,19.64
6/12/2015,2,N,LZ_HOUSTON,LZ,Weekday,78,11675.33,18.78
6/12/2015,3,N,LZ_HOUSTON,LZ,Weekday,78,11255.77,18.12
6/12/2015,4,N,LZ_HOUSTON,LZ,Weekday,78,10959.43,17.73
6/12/2015,5,N,LZ_HOUSTON,LZ,Weekday,78,10949.89,17.85
6/12/2015,6,N,LZ_HOUSTON,LZ,Weekday,79,11316.54,18.72
6/12/2015,7,N,LZ_HOUSTON,LZ,Weekday,79,11632.08,17.87
6/12/2015,8,N,LZ_HOUSTON,LZ,Weekday,80,12066.18,18.58
6/12/2015,9,N,LZ_HOUSTON,LZ,Weekday,82,12998.36,22.62
6/12/2015,10,N,LZ_HOUSTON,LZ,Weekday,84,13958.36,27.63
6/12/2015,11,N,LZ_HOUSTON,LZ,Weekday,86,15006.18,105.67
6/12/2015,12,N,LZ_HOUSTON,LZ,Weekday,87,15753.55,27.23
6/12/2015,13,N,LZ_HOUSTON,LZ,Weekday,89,16437.4,27.78
6/12/2015,14,N,LZ_HOUSTON,LZ,Weekday,91,16843.68,27.44
6/12/2015,15,N,LZ_HOUSTON,LZ,Weekday,90,17016.13,27.56
6/12/2015,16,N,LZ_HOUSTON,LZ,Weekday,89,16951.5,27.79
6/12/2015,17,N,LZ_HOUSTON,LZ,Weekday,88,16618.9,28.28
6/12/2015,18,N,LZ_HOUSTON,LZ,Weekday,87,16369.77,26.14
6/12/2015,19,N,LZ_HOUSTON,LZ,Weekday,86,15828.61,24.51
6/12/2015,20,N,LZ_HOUSTON,LZ,Weekday,85,15198.16,26.1
6/12/2015,21,N,LZ_HOUSTON,LZ,Weekday,83,14835.86,26
6/12/2015,22,N,LZ_HOUSTON,LZ,Weekday,81,14573.85,24.94
6/12/2015,23,N,LZ_HOUSTON,LZ,Weekday,80,13801.72,27.8
6/12/2015,24,N,LZ_HOUSTON,LZ,Weekday,79,12971.41,24.11
6/13/2015,1,N,LZ_HOUSTON,LZ,Weekend,79,12213.07,22.96
6/13/2015,2,N,LZ_HOUSTON,LZ,Weekend,79,11573.42,24.5
6/13/2015,3,N,LZ_HOUSTON,LZ,Weekend,78,11130.8,21.3
6/13/2015,4,N,LZ_HOUSTON,LZ,Weekend,78,10764.16,20.34
6/13/2015,5,N,LZ_HOUSTON,LZ,Weekend,77,10543.71,20.4
6/13/2015,6,N,LZ_HOUSTON,LZ,Weekend,77,10520.2,20.96
6/13/2015,7,N,LZ_HOUSTON,LZ,Weekend,76,10462.5,21.43
6/13/2015,8,N,LZ_HOUSTON,LZ,Weekend,75,10637.62,22.04
6/13/2015,9,N,LZ_HOUSTON,LZ,Weekend,77,11054.7,22.5
6/13/2015,10,N,LZ_HOUSTON,LZ,Weekend,80,11700.29,21.88
6/13/2015,11,N,LZ_HOUSTON,LZ,Weekend,82,12098.92,22.85
6/13/2015,12,N,LZ_HOUSTON,LZ,Weekend,83,12373.2,24.53
6/13/2015,13,N,LZ_HOUSTON,LZ,Weekend,84,12675.97,29.1
6/13/2015,14,N,LZ_HOUSTON,LZ,Weekend,86,13212.69,34.43
6/13/2015,15,N,LZ_HOUSTON,LZ,Weekend,85,13692.11,28.63
6/13/2015,16,N,LZ_HOUSTON,LZ,Weekend,85,13919.98,28.17
6/13/2015,17,N,LZ_HOUSTON,LZ,Weekend,84,14189.11,25.58
6/13/2015,18,N,LZ_HOUSTON,LZ,Weekend,84,14405.14,25.25
6/13/2015,19,N,LZ_HOUSTON,LZ,Weekend,83,14252.82,23.6
6/13/2015,20,N,LZ_HOUSTON,LZ,Weekend,83,13836.28,22.33
6/13/2015,21,N,LZ_HOUSTON,LZ,Weekend,81,13572.28,23.06
6/13/2015,22,N,LZ_HOUSTON,LZ,Weekend,80,13352.36,22.23
6/13/2015,23,N,LZ_HOUSTON,LZ,Weekend,78,12806.91,21.63
